1,1000,0.0011523680686950683
2,2000,0.0011481614112854005
3,3000,0.0011268253326416015
4,4000,0.0011364557743072509
5,5000,0.0011284747123718262
6,6000,0.0011251637935638429
7,7000,0.001154026985168457
8,8000,0.0012460391521453857
9,9000,0.0014486286640167235
10,10000,0.0013811919689178467
