1,1000,4387.003826416016
2,2000,3953.143928222656
3,3000,3878.672094482422
4,4000,3734.0758876953123
5,5000,3731.352971069336
6,6000,3663.191140991211
7,7000,3613.525942993164
8,8000,3638.9418165893553
9,9000,3648.560751586914
10,10000,3585.993712524414
