1,1000,4470.60221496582
2,2000,4209.876989074707
3,3000,3985.0275782470703
4,4000,3901.589845458984
5,5000,3851.515514953613
6,6000,3731.7278041381837
7,7000,3728.787400085449
8,8000,3730.991396911621
9,9000,3658.7352639312744
10,10000,3635.4052867126466
