1,1000,0.0007089624404907226
2,2000,0.0005082817077636719
3,3000,0.0005014455318450928
4,4000,0.000455376148223877
5,5000,0.00045026493072509766
6,6000,0.0004787309169769287
7,7000,0.0005619540214538574
8,8000,0.000549363374710083
9,9000,0.0005421669483184814
10,10000,0.0004952807426452637
